Model,Scenario,Scenario_Category,Category_name
COFFEE 1.1,EN_NPi2020_400,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
COFFEE 1.1,EN_NPi2020_400_lowBECCS,C3,C3: limit warming to 2°C (>67%)
COFFEE 1.1,EN_NPi2020_400f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,C3,C3: limit warming to 2°C (>67%)
COFFEE 1.1,EN_NPi2020_500,C3,C3: limit warming to 2°C (>67%)
COFFEE 1.1,EN_NPi2020_500f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
COFFEE 1.1,EN_NPi2020_600,C3,C3: limit warming to 2°C (>67%)
COFFEE 1.1,EN_NPi2020_600_COV,failed-vetting,failed-vetting
COFFEE 1.1,EN_NPi2020_600f,C4,C4: limit warming to 2°C (>50%)
COFFEE 1.1,EN_NPi2020_600f_COV,failed-vetting,failed-vetting
COFFEE 1.1,EN_NPi2020_700,C3,C3: limit warming to 2°C (>67%)
COFFEE 1.1,EN_NPi2020_700f,C4,C4: limit warming to 2°C (>50%)
COFFEE 1.1,EN_NPi2020_800,C3,C3: limit warming to 2°C (>67%)
COFFEE 1.1,EN_NPi2020_800f,C4,C4: limit warming to 2°C (>50%)
COFFEE 1.1,EN_NPi2020_900,C3,C3: limit warming to 2°C (>67%)
COFFEE 1.1,EN_NPi2020_900f,C4,C4: limit warming to 2°C (>50%)
COFFEE 1.1,EN_NPi2100,C6,C6: limit warming to 3°C (>50%)
COFFEE 1.1,EN_NPi2100_COV,failed-vetting,failed-vetting
COPPE-COFFEE 1.0,CD-LINKS_INDC2030i_1600,failed-vetting,failed-vetting
COPPE-COFFEE 1.0,CD-LINKS_INDCi,failed-vetting,failed-vetting
COPPE-COFFEE 1.0,CD-LINKS_NDC2030i_1000,failed-vetting,failed-vetting
COPPE-COFFEE 1.0,CD-LINKS_NPi,failed-vetting,failed-vetting
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1000,failed-vetting,failed-vetting
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1600,failed-vetting,failed-vetting
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_400,failed-vetting,failed-vetting
DART 1.0,BAU_IEO,no-climate-assessment,no-climate-assessment
DART 1.0,BAU_WEO,no-climate-assessment,no-climate-assessment
DART 1.0,IEO_NDC2C_ASIA,failed-vetting,failed-vetting
DART 1.0,IEO_NDC2C_EUR_CHN,failed-vetting,failed-vetting
DART 1.0,IEO_NDC2C_GLOBAL,failed-vetting,failed-vetting
DART 1.0,IEO_NDC2C_PARTIAL,failed-vetting,failed-vetting
DART 1.0,IEO_NDC2C_REF,failed-vetting,failed-vetting
DART 1.0,IEO_NDC_ASIA,failed-vetting,failed-vetting
DART 1.0,IEO_NDC_EUR_CHN,failed-vetting,failed-vetting
DART 1.0,IEO_NDC_GLOBAL,failed-vetting,failed-vetting
DART 1.0,IEO_NDC_PARTIAL,failed-vetting,failed-vetting
DART 1.0,IEO_NDC_REF,failed-vetting,failed-vetting
DART 1.0,IEO_NDCplus_ASIA,failed-vetting,failed-vetting
DART 1.0,IEO_NDCplus_EUR_CHN,failed-vetting,failed-vetting
DART 1.0,IEO_NDCplus_GLOBAL,failed-vetting,failed-vetting
DART 1.0,IEO_NDCplus_PARTIAL,failed-vetting,failed-vetting
DART 1.0,IEO_NDCplus_REF,failed-vetting,failed-vetting
DART 1.0,WEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDC_REF,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
DART 1.0,WEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_INDC2030i_1600,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_INDCi,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_NDC2030i_1000,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_NPi,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_NPi2020_1000,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_NPi2020_1600,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_NPi2020_400,no-climate-assessment,no-climate-assessment
DNE21+ V.14C,CD-LINKS_NoPolicy,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_BCOC-EndU,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_Baseline,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_CH4-Only,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_ClimPolicy,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_ClimPolicy+SLCF,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_D_BCOC-Red,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_D_CH4-ClimPolicy,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_D_CO2-Only,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_D_Frozen-EF-EndU,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_SLCF,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_Slower-Action,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_Slower-Action+SLCF,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_Slower-to-faster,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_Slower-to-faster+SLCF,failed-vetting,failed-vetting
DNE21+ V.14E1,EMF30_Slower-to-faster+SLCF+HFC,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_1.5C_cost100,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_1.5C_full,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_1.5C_limbio,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_1.5C_nofuel,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_Baseline,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_Med2C_cost100,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_Med2C_full,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_Med2C_limbio,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_Med2C_nobeccs,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_Med2C_nofuel,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_Med2C_none,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_WB2C_cost100,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_WB2C_full,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_WB2C_limbio,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_WB2C_nobeccs,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_WB2C_nofuel,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_WB2C_none,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_tax_hi_full,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_tax_hi_none,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_tax_lo_full,failed-vetting,failed-vetting
DNE21+ V.14E2,EMF33_tax_lo_none,failed-vetting,failed-vetting
DNE21+ V.ADVANCE,ADVANCE_WP2_IND-450-FullTech,no-climate-assessment,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_IND-Base-FullTech,no-climate-assessment,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_TRA-450-FullTech,no-climate-assessment,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_TRA-Base-FullTech,no-climate-assessment,no-climate-assessment
DNE21+ V.ADVANCE,ADVANCE_WP2_TRA-Ctax-FullTech,no-climate-assessment,no-climate-assessment
E3ME 6.1,1.5C,no-climate-assessment,no-climate-assessment
E3ME 6.1,1.5C OPEC sell-out,no-climate-assessment,no-climate-assessment
E3ME 6.1,2C,no-climate-assessment,no-climate-assessment
E3ME 6.1,2C OPEC sell-out,no-climate-assessment,no-climate-assessment
E3ME 6.1,Baseline,no-climate-assessment,no-climate-assessment
E3ME 6.1,PR_Baseline,no-climate-assessment,no-climate-assessment
E3ME 6.1,PR_CP_Intensity,no-climate-assessment,no-climate-assessment
E3ME 6.1,PR_CP_Price,no-climate-assessment,no-climate-assessment
E3ME 6.1,PR_NDC_Intensity,no-climate-assessment,no-climate-assessment
E3ME 6.1,PR_NDC_Price,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,BAU_IEO,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,BAU_WEO,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDC_REF,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,IEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDC_REF,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
EC-MSMR 1.0,WEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,BAU_IEO,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,BAU_WEO,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDC_REF,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,IEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDC_REF,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
EDF-GEPA 1.0,WEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
EDGE-Buildings 1.0,SSP1,no-climate-assessment,no-climate-assessment
EDGE-Buildings 1.0,SSP2,no-climate-assessment,no-climate-assessment
EDGE-Buildings 1.0,SSP3,no-climate-assessment,no-climate-assessment
EDGE-Buildings 1.0,SSP4,no-climate-assessment,no-climate-assessment
EDGE-Buildings 1.0,SSP5,no-climate-assessment,no-climate-assessment
EDGE-Buildings 2.0,Practices-low,no-climate-assessment,no-climate-assessment
EDGE-Buildings 2.0,Practices-reference,no-climate-assessment,no-climate-assessment
EDGE-Buildings 2.0,Practices-verylow,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP1,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP2,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP2_2020_0.3_All,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP2_2020_0.3_NC,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP2_2020_1.0_All,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP2_2020_1.0_NC,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP2_Ctax,no-climate-assessment,no-climate-assessment
EDGE-Buildings 3.0,SSP3,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_BCOC-EndU,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_Baseline,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_CH4-Only,failed-vetting,failed-vetting
ENV-Linkages 3.0,EMF30_ClimPolicy,failed-vetting,failed-vetting
ENV-Linkages 3.0,EMF30_ClimPolicy+SLCF,failed-vetting,failed-vetting
ENV-Linkages 3.0,EMF30_D_BCOC-Red,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_D_CH4-ClimPolicy,failed-vetting,failed-vetting
ENV-Linkages 3.0,EMF30_D_CO2-Only,failed-vetting,failed-vetting
ENV-Linkages 3.0,EMF30_D_Frozen-CH4,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_D_Frozen-EF,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_D_Frozen-EF-EndU,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_D_Frozen-EF-SLCF,no-climate-assessment,no-climate-assessment
ENV-Linkages 3.0,EMF30_SLCF,failed-vetting,failed-vetting
ENV-Linkages 3.0,EMF30_Slower-Action,failed-vetting,failed-vetting
ENV-Linkages 3.0,EMF30_Slower-Action+SLCF,failed-vetting,failed-vetting
ENVISAGE 10.01,BAU_IEO,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,BAU_WEO,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDC_REF,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,IEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDC_REF,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
ENVISAGE 10.01,WEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
EPPA 6,1.5CNow_Gradual,failed-vetting,failed-vetting
EPPA 6,1.5CNow_OptTax,failed-vetting,failed-vetting
EPPA 6,2CNow_Gradual,C4,C4: limit warming to 2°C (>50%)
EPPA 6,2CNow_OptTax,failed-vetting,failed-vetting
EPPA 6,Paris1.5C_OptTax,C3,C3: limit warming to 2°C (>67%)
EPPA 6,Paris2C_Gradual,C4,C4: limit warming to 2°C (>50%)
EPPA 6,Paris2C_OptTax,C4,C4: limit warming to 2°C (>50%)
EPPA 6,ParisFlat,C6,C6: limit warming to 3°C (>50%)
EPPA 6,ParisForever,C7,C7: limit warming to 4°C (>50%)
EPPA 6,Ref,C7,C7: limit warming to 4°C (>50%)
En-ROADS-96,Ratchet-1.5-allCDR,failed-vetting,failed-vetting
En-ROADS-96,Ratchet-1.5-limCDR,failed-vetting,failed-vetting
En-ROADS-96,Reference,failed-vetting,failed-vetting
FARM 3.2,EMF33_Baseline,failed-vetting,failed-vetting
FARM 3.2,EMF33_Med2C_full,failed-vetting,failed-vetting
FARM 3.2,EMF33_Med2C_nobeccs,failed-vetting,failed-vetting
FARM 3.2,EMF33_Med2C_nofuel,failed-vetting,failed-vetting
FARM 3.2,EMF33_Med2C_none,failed-vetting,failed-vetting
FARM 3.2,EMF33_WB2C_full,failed-vetting,failed-vetting
FARM 3.2,EMF33_WB2C_nobeccs,failed-vetting,failed-vetting
FARM 3.2,EMF33_WB2C_nofuel,failed-vetting,failed-vetting
FARM 3.2,EMF33_WB2C_none,failed-vetting,failed-vetting
FARM 3.2,EMF33_tax_hi_full,failed-vetting,failed-vetting
FARM 3.2,EMF33_tax_hi_none,failed-vetting,failed-vetting
FARM 3.2,EMF33_tax_lo_full,failed-vetting,failed-vetting
FARM 3.2,EMF33_tax_lo_none,failed-vetting,failed-vetting
GAINS-dw4,ECLIPSEv6b_CLE,no-climate-assessment,no-climate-assessment
GAINS-dw4,ECLIPSEv6b_MFR,no-climate-assessment,no-climate-assessment
GCAM 4.0,20% abatement (FF&I),no-climate-assessment,no-climate-assessment
GCAM 4.0,20% abatement (GHG),no-climate-assessment,no-climate-assessment
GCAM 4.0,450 concentration,no-climate-assessment,no-climate-assessment
GCAM 4.0,50% abatement (FF&I),no-climate-assessment,no-climate-assessment
GCAM 4.0,50% abatement (GHG),no-climate-assessment,no-climate-assessment
GCAM 4.0,550 concentration,no-climate-assessment,no-climate-assessment
GCAM 4.0,650 concentration,no-climate-assessment,no-climate-assessment
GCAM 4.0,Core baseline,no-climate-assessment,no-climate-assessment
GCAM 4.0,High CO2 price,failed-vetting,failed-vetting
GCAM 4.0,Low CO2 price,no-climate-assessment,no-climate-assessment
GCAM 4.0,Policy baseline,no-climate-assessment,no-climate-assessment
GCAM 4.2,ADVANCE_2020_1.5C-2100,failed-vetting,failed-vetting
GCAM 4.2,ADVANCE_2020_Med2C,failed-vetting,failed-vetting
GCAM 4.2,ADVANCE_2020_WB2C,failed-vetting,failed-vetting
GCAM 4.2,ADVANCE_2030_1.5C-2100,failed-vetting,failed-vetting
GCAM 4.2,ADVANCE_2030_Med2C,failed-vetting,failed-vetting
GCAM 4.2,ADVANCE_2030_Price1.5C,failed-vetting,failed-vetting
GCAM 4.2,ADVANCE_2030_WB2C,failed-vetting,failed-vetting
GCAM 4.2,ADVANCE_NoPolicy,failed-vetting,failed-vetting
GCAM 4.2,EMF30_BCOC-EndU,failed-vetting,failed-vetting
GCAM 4.2,EMF30_Baseline,failed-vetting,failed-vetting
GCAM 4.2,EMF30_CH4-Only,failed-vetting,failed-vetting
GCAM 4.2,EMF30_ClimPolicy,failed-vetting,failed-vetting
GCAM 4.2,EMF30_ClimPolicy+SLCF,failed-vetting,failed-vetting
GCAM 4.2,EMF30_D_CH4-ClimPolicy,failed-vetting,failed-vetting
GCAM 4.2,EMF30_D_CO2-Only,failed-vetting,failed-vetting
GCAM 4.2,EMF30_D_Frozen-CH4,failed-vetting,failed-vetting
GCAM 4.2,EMF30_D_Frozen-EF,failed-vetting,failed-vetting
GCAM 4.2,EMF30_D_Frozen-EF-EndU,failed-vetting,failed-vetting
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,failed-vetting,failed-vetting
GCAM 4.2,EMF30_SLCF,failed-vetting,failed-vetting
GCAM 4.2,EMF33_Baseline,failed-vetting,failed-vetting
GCAM 4.2,EMF33_Med2C_cost100,failed-vetting,failed-vetting
GCAM 4.2,EMF33_Med2C_full,failed-vetting,failed-vetting
GCAM 4.2,EMF33_Med2C_limbio,failed-vetting,failed-vetting
GCAM 4.2,EMF33_Med2C_nobeccs,failed-vetting,failed-vetting
GCAM 4.2,EMF33_Med2C_nofuel,failed-vetting,failed-vetting
GCAM 4.2,EMF33_Med2C_none,failed-vetting,failed-vetting
GCAM 4.2,EMF33_WB2C_full,failed-vetting,failed-vetting
GCAM 4.2,EMF33_WB2C_limbio,failed-vetting,failed-vetting
GCAM 4.2,EMF33_WB2C_nobeccs,failed-vetting,failed-vetting
GCAM 4.2,EMF33_WB2C_nofuel,failed-vetting,failed-vetting
GCAM 4.2,EMF33_WB2C_none,failed-vetting,failed-vetting
GCAM 4.2,EMF33_tax_hi_full,failed-vetting,failed-vetting
GCAM 4.2,EMF33_tax_hi_none,failed-vetting,failed-vetting
GCAM 4.2,EMF33_tax_lo_full,failed-vetting,failed-vetting
GCAM 4.2,EMF33_tax_lo_none,failed-vetting,failed-vetting
GCAM 4.2,SSP1-19,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GCAM 4.2,SSP1-26,no-climate-assessment,no-climate-assessment
GCAM 4.2,SSP1-34,no-climate-assessment,no-climate-assessment
GCAM 4.2,SSP1-45,no-climate-assessment,no-climate-assessment
GCAM 4.2,SSP1-Baseline,no-climate-assessment,no-climate-assessment
GCAM 4.2,SSP2-19,failed-vetting,failed-vetting
GCAM 4.2,SSP2-26,failed-vetting,failed-vetting
GCAM 4.2,SSP2-34,failed-vetting,failed-vetting
GCAM 4.2,SSP2-45,failed-vetting,failed-vetting
GCAM 4.2,SSP2-60,failed-vetting,failed-vetting
GCAM 4.2,SSP2-Baseline,no-climate-assessment,no-climate-assessment
GCAM 4.2,SSP3-Baseline,C8,C8: exceed warming of 4°C (>=50%)
GCAM 4.2,SSP4-26,failed-vetting,failed-vetting
GCAM 4.2,SSP4-34,failed-vetting,failed-vetting
GCAM 4.2,SSP4-45,failed-vetting,failed-vetting
GCAM 4.2,SSP4-60,failed-vetting,failed-vetting
GCAM 4.2,SSP4-Baseline,C7,C7: limit warming to 4°C (>50%)
GCAM 4.2,SSP5-19,failed-vetting,failed-vetting
GCAM 4.2,SSP5-26,failed-vetting,failed-vetting
GCAM 4.2,SSP5-34,failed-vetting,failed-vetting
GCAM 4.2,SSP5-45,failed-vetting,failed-vetting
GCAM 4.2,SSP5-60,no-climate-assessment,no-climate-assessment
GCAM 4.2,SSP5-Baseline,no-climate-assessment,no-climate-assessment
GCAM 5.2,"NGFS1_Current policies (Hot house world, Rep)",C7,C7: limit warming to 4°C (>50%)
